CustomerID,Frequency,Monetery,Recency,F_SCORE,M_SCORE,R_SCORE,RFM_SCORE,segment
15933,3,1107.46,21,4,4,4,12,Loyal
15935,2,416.86,239,3,2,1,6,SomeWhat Loyal
15937,1,145.35,64,2,1,3,6,SomeWhat Loyal
15938,5,404.58,112,4,2,2,8,SomeWhat Loyal
15939,15,6115.01,90,5,5,2,12,Loyal
15940,1,35.8,311,2,1,1,4,Others
15942,1,337.44,134,2,2,2,6,SomeWhat Loyal
15944,1,325.1,277,2,2,1,5,SomeWhat Loyal
15945,1,181.0,365,2,1,1,4,Others
15947,1,1708.24,83,2,4,2,8,SomeWhat Loyal
15948,2,955.24,8,3,4,5,12,Loyal
15949,2,364.72,17,3,2,4,9,Loyal
15950,4,1765.51,32,4,4,4,12,Loyal
15951,2,708.22,9,3,3,5,11,Loyal
15952,4,806.57,34,4,3,3,10,Loyal
15953,8,1659.3799999999999,15,5,4,4,13,Champion
15955,14,4416.26,24,5,5,4,14,Champion
15957,1,428.89,32,2,2,4,8,SomeWhat Loyal
15958,1,104.35,74,2,1,2,5,SomeWhat Loyal
15963,2,470.76,20,3,2,4,9,Loyal
15965,4,845.64,17,4,3,4,11,Loyal
15967,2,418.83,23,3,2,4,9,Loyal
15969,3,666.1,3,4,3,5,12,Loyal
15970,1,314.1,304,2,2,1,5,SomeWhat Loyal
15971,12,4199.85,18,5,5,4,14,Champion
15973,1,307.82000000000005,367,2,2,1,5,SomeWhat Loyal
15974,7,3442.15,39,5,5,3,13,Champion
15975,1,371.01,84,2,2,2,6,SomeWhat Loyal
15976,2,430.94,165,3,2,2,7,SomeWhat Loyal
15977,2,1054.73,17,3,4,4,11,Loyal
15978,1,1098.78,77,2,4,2,8,SomeWhat Loyal
15980,3,2398.86,89,4,5,2,11,Loyal
15981,8,3408.48,25,5,5,4,14,Champion
15983,4,1475.02,22,4,4,4,12,Loyal
15984,10,2837.67,3,5,5,5,15,Champion
15985,2,1142.42,123,3,4,2,9,Loyal
15986,1,168.12,30,2,1,4,7,SomeWhat Loyal
15987,7,1451.28,12,5,4,5,14,Champion
15988,1,158.03,19,2,1,4,7,SomeWhat Loyal
15990,2,792.11,44,3,3,3,9,Loyal
15992,1,41.989999999999995,4,2,1,5,8,SomeWhat Loyal
15993,7,2797.57,9,5,5,5,15,Champion
15994,1,427.07,55,2,2,3,7,SomeWhat Loyal
15996,6,1060.68,88,5,4,2,11,Loyal
15998,5,3089.97,37,4,5,3,12,Loyal
16000,3,12393.7,3,4,5,5,14,Champion
16003,5,2735.37,30,4,5,4,13,Champion
16005,4,615.39,12,4,3,5,12,Loyal
16006,1,101.4,211,2,1,1,4,Others
16007,4,1701.94,48,4,4,3,11,Loyal
16008,3,478.78,24,4,2,4,10,Loyal
16009,4,992.71,22,4,4,4,12,Loyal
16010,3,407.5,246,4,2,1,7,SomeWhat Loyal
16011,16,3362.71,8,5,5,5,15,Champion
16012,3,1415.29,35,4,4,3,11,Loyal
16013,47,37130.6,4,5,5,5,15,Champion
16014,3,662.38,38,4,3,3,10,Loyal
16015,3,705.39,4,4,3,5,12,Loyal
16016,8,1508.76,3,5,4,5,14,Champion
16017,1,211.88,47,2,1,3,6,SomeWhat Loyal
16018,2,408.90000000000003,39,3,2,3,8,SomeWhat Loyal
16019,9,3786.2400000000002,47,5,5,3,13,Champion
16020,3,851.01,17,4,3,4,11,Loyal
16022,1,628.28,260,2,3,1,6,SomeWhat Loyal
16023,3,719.81,46,4,3,3,10,Loyal
16024,1,251.24,12,2,2,5,9,Loyal
16025,1,439.65999999999997,30,2,2,4,8,SomeWhat Loyal
16026,1,236.09,43,2,1,3,6,SomeWhat Loyal
16027,6,934.62,92,5,3,2,10,Loyal
16029,63,81024.84,39,5,5,3,13,Champion
16030,1,331.24,310,2,2,1,5,SomeWhat Loyal
16031,2,548.94,92,3,3,2,8,SomeWhat Loyal
16033,20,8816.4,6,5,5,5,15,Champion
16034,3,437.7,196,4,2,1,7,SomeWhat Loyal
16036,2,758.92,87,3,3,2,8,SomeWhat Loyal
16037,3,855.02,270,4,3,1,8,SomeWhat Loyal
16038,3,471.78000000000003,8,4,2,5,11,Loyal
16040,3,1313.55,65,4,4,3,11,Loyal
16041,3,3166.4,31,4,5,4,13,Champion
16042,5,1197.27,22,4,4,4,12,Loyal
16043,4,773.99,38,4,3,3,10,Loyal
16045,4,1340.7,120,4,4,2,10,Loyal
16048,2,256.44,373,3,2,1,6,SomeWhat Loyal
16049,3,1111.79,40,4,4,3,11,Loyal
16050,1,137.9,174,2,1,2,5,SomeWhat Loyal
16052,1,362.06,54,2,2,3,7,SomeWhat Loyal
16053,2,1511.95,33,3,4,3,10,Loyal
16054,1,783.9,145,2,3,2,7,SomeWhat Loyal
16055,1,134.8,221,2,1,1,4,Others
16056,1,664.85,45,2,3,3,8,SomeWhat Loyal
16057,7,2263.12,16,5,5,4,14,Champion
16059,6,1459.8600000000001,66,5,4,3,12,Loyal
16062,4,1153.62,10,4,4,5,13,Champion
16063,1,335.32,260,2,2,1,5,SomeWhat Loyal
16065,1,372.09,365,2,2,1,5,SomeWhat Loyal
16066,5,1521.87,17,4,4,4,12,Loyal
16070,2,852.15,22,3,3,4,10,Loyal
16071,1,326.24,45,2,2,3,7,SomeWhat Loyal
16072,1,584.3199999999999,288,2,3,1,6,SomeWhat Loyal
16073,1,122.39999999999999,297,2,1,1,4,Others
16076,10,2234.73,3,5,5,5,15,Champion
16078,1,79.2,284,2,1,1,4,Others
16079,3,1352.0,17,4,4,4,12,Loyal
16080,2,217.16,82,3,1,2,6,SomeWhat Loyal
16081,5,2806.9,56,4,5,3,12,Loyal
16083,2,1317.62,101,3,4,2,9,Loyal
16084,1,436.18,299,2,2,1,5,SomeWhat Loyal
16085,5,981.51,23,4,4,4,12,Loyal
16086,5,1121.39,59,4,4,3,11,Loyal
16091,2,315.06,155,3,2,2,7,SomeWhat Loyal
16092,3,817.86,115,4,3,2,9,Loyal
16093,1,17.0,107,2,1,2,5,SomeWhat Loyal
16094,4,1078.23,12,4,4,5,13,Champion
16096,1,320.62,264,2,2,1,5,SomeWhat Loyal
16097,1,185.04999999999998,240,2,1,1,4,Others
16098,7,2005.63,88,5,4,2,11,Loyal
16099,3,731.9,50,4,3,3,10,Loyal
16101,1,1290.7,71,2,4,3,9,Loyal
16102,3,1842.14,42,4,4,3,11,Loyal
16103,6,1429.64,7,5,4,5,14,Champion
16104,1,302.36,62,2,2,3,7,SomeWhat Loyal
16105,1,336.96,249,2,2,1,5,SomeWhat Loyal
16106,1,108.38,66,2,1,3,6,SomeWhat Loyal
16107,7,3204.1600000000003,18,5,5,4,14,Champion
16108,1,842.5,85,2,3,2,7,SomeWhat Loyal
16109,2,611.88,219,3,3,1,7,SomeWhat Loyal
16110,3,1337.48,45,4,4,3,11,Loyal
16112,4,195.73999999999998,143,4,1,2,7,SomeWhat Loyal
16113,1,161.38,183,2,1,1,4,Others
16114,1,135.75000000000003,171,2,1,2,5,SomeWhat Loyal
16115,8,1667.97,10,5,4,5,14,Champion
16116,1,612.78,212,2,3,1,6,SomeWhat Loyal
16117,1,232.21,190,2,1,1,4,Others
16119,2,423.36,8,3,2,5,10,Loyal
16120,4,1309.14,59,4,4,3,11,Loyal
16121,2,867.11,57,3,3,3,9,Loyal
16122,4,684.4200000000001,73,4,3,2,9,Loyal
16123,1,307.78,52,2,2,3,7,SomeWhat Loyal
16124,1,249.0,317,2,1,1,4,Others
16125,1,289.35,367,2,2,1,5,SomeWhat Loyal
16126,4,6287.77,29,4,5,4,13,Champion
16127,1,656.25,39,2,3,3,8,SomeWhat Loyal
16128,5,1880.22,18,4,4,4,12,Loyal
16131,6,3506.54,52,5,5,3,13,Champion
16133,33,14589.04,4,5,5,5,15,Champion
16134,2,618.09,22,3,3,4,10,Loyal
16135,1,517.55,263,2,3,1,6,SomeWhat Loyal
16136,3,709.38,60,4,3,3,10,Loyal
16139,3,635.41,19,4,3,4,11,Loyal
16140,2,725.18,66,3,3,3,9,Loyal
16141,1,620.4,88,2,3,2,7,SomeWhat Loyal
16142,1,535.34,250,2,3,1,6,SomeWhat Loyal
16143,6,2424.94,3,5,5,5,15,Champion
16144,1,175.2,247,2,1,1,4,Others
16145,11,3799.4900000000002,9,5,5,5,15,Champion
16146,3,734.13,157,4,3,2,9,Loyal
16147,1,375.0,134,2,2,2,6,SomeWhat Loyal
16148,1,76.32000000000001,296,2,1,1,4,Others
16149,2,280.52,5,3,2,5,10,Loyal
16150,5,2053.02,43,4,4,3,11,Loyal
16152,1,1829.04,269,2,4,1,7,SomeWhat Loyal
16153,5,1824.23,50,4,4,3,11,Loyal
16156,9,3122.04,9,5,5,5,15,Champion
16157,3,656.69,16,4,3,4,11,Loyal
16159,1,348.2,282,2,2,1,5,SomeWhat Loyal
16160,2,1025.44,65,3,4,3,10,Loyal
16161,19,5575.56,2,5,5,5,15,Champion
16162,1,37.4,252,2,1,1,4,Others
16163,2,856.6,232,3,3,1,7,SomeWhat Loyal
16164,3,822.48,17,4,3,4,11,Loyal
16168,27,3787.6,11,5,5,5,15,Champion
16169,4,1822.97,8,4,4,5,13,Champion
16170,6,1885.05,51,5,4,3,12,Loyal
16171,1,73.2,59,2,1,3,6,SomeWhat Loyal
16172,5,1140.21,95,4,4,2,10,Loyal
16173,6,1418.32,16,5,4,4,13,Champion
16174,3,1009.5500000000001,126,4,4,2,10,Loyal
16175,4,1037.59,94,4,4,2,10,Loyal
16177,1,331.95,50,2,2,3,7,SomeWhat Loyal
16178,1,197.9,138,2,1,2,5,SomeWhat Loyal
16179,1,215.83,61,2,1,3,6,SomeWhat Loyal
16180,8,10254.18,100,5,5,2,12,Loyal
16181,1,305.54,73,2,2,2,6,SomeWhat Loyal
16182,4,6617.65,72,4,5,2,11,Loyal
16183,1,338.71000000000004,67,2,2,3,7,SomeWhat Loyal
16184,6,1158.79,64,5,4,3,12,Loyal
16185,2,529.41,17,3,3,4,10,Loyal
16186,12,4006.94,23,5,5,4,14,Champion
16187,15,6911.4400000000005,32,5,5,4,14,Champion
16188,4,981.86,45,4,4,3,11,Loyal
16189,2,215.48,16,3,1,4,8,SomeWhat Loyal
16190,1,215.08,40,2,1,3,6,SomeWhat Loyal
16191,13,5180.52,3,5,5,5,15,Champion
16193,1,314.45,237,2,2,1,5,SomeWhat Loyal
16198,1,400.68100000000004,75,2,2,2,6,SomeWhat Loyal
16200,2,1080.6200000000001,4,3,4,5,12,Loyal
16201,4,1863.47,3,4,4,5,13,Champion
16202,1,365.27,361,2,2,1,5,SomeWhat Loyal
16203,4,592.9,59,4,3,3,10,Loyal
16204,1,405.71,23,2,2,4,8,SomeWhat Loyal
16205,4,761.38,31,4,3,4,11,Loyal
16206,4,537.0600000000001,55,4,3,3,10,Loyal
16207,1,394.38,25,2,2,4,8,SomeWhat Loyal
16208,2,664.26,45,3,3,3,9,Loyal
16209,5,2262.62,89,4,5,2,11,Loyal
16210,18,21086.3,2,5,5,5,15,Champion
16211,1,547.02,89,2,3,2,7,SomeWhat Loyal
16212,2,690.34,19,3,3,4,10,Loyal
16213,1,159.0,79,2,1,2,5,SomeWhat Loyal
16214,3,1062.75,171,4,4,2,10,Loyal
16215,1,242.35,81,2,1,2,5,SomeWhat Loyal
16216,1,914.9300000000001,267,2,3,1,6,SomeWhat Loyal
16217,2,304.25,235,3,2,1,6,SomeWhat Loyal
16218,7,3084.68,30,5,5,4,14,Champion
16221,3,864.86,37,4,3,3,10,Loyal
16222,1,846.72,318,2,3,1,6,SomeWhat Loyal
16224,4,1295.3,57,4,4,3,11,Loyal
16225,5,1096.32,45,4,4,3,11,Loyal
16226,3,255.12,203,4,2,1,7,SomeWhat Loyal
16227,1,314.22,225,2,2,1,5,SomeWhat Loyal
16229,2,1010.6,87,3,4,2,9,Loyal
16230,2,542.03,190,3,3,1,7,SomeWhat Loyal
16232,4,990.88,44,4,4,3,11,Loyal
16233,3,536.6800000000001,71,4,3,3,10,Loyal
16235,5,867.31,41,4,3,3,10,Loyal
16236,1,432.2,78,2,2,2,6,SomeWhat Loyal
16239,2,414.2,57,3,2,3,8,SomeWhat Loyal
16240,2,3718.8,24,3,5,4,12,Loyal
16241,13,2607.87,10,5,5,5,15,Champion
16242,7,3603.21,8,5,5,5,15,Champion
16243,2,409.1,34,3,2,3,8,SomeWhat Loyal
16244,2,1522.75,212,3,4,1,8,SomeWhat Loyal
16245,3,1413.66,24,4,4,4,12,Loyal
16247,1,114.56,170,2,1,2,5,SomeWhat Loyal
16248,1,152.94,62,2,1,3,6,SomeWhat Loyal
16249,5,1800.07,53,4,4,3,11,Loyal
16250,2,389.44,261,3,2,1,6,SomeWhat Loyal
16253,2,3683.86,67,3,5,3,11,Loyal
16255,8,2619.91,17,5,5,4,14,Champion
16256,1,752.4300000000001,267,2,3,1,6,SomeWhat Loyal
16257,1,46.95,177,2,1,2,5,SomeWhat Loyal
16258,5,5203.51,45,4,5,3,12,Loyal
16260,1,1035.45,51,2,4,3,9,Loyal
16261,4,746.83,17,4,3,4,11,Loyal
16265,9,5447.0,9,5,5,5,15,Champion
16266,7,861.89,74,5,3,2,10,Loyal
16268,2,667.65,71,3,3,3,9,Loyal
16270,1,1141.24,353,2,4,1,7,SomeWhat Loyal
16271,5,1429.24,3,4,4,5,13,Champion
16272,1,411.7,117,2,2,2,6,SomeWhat Loyal
16274,1,357.95,373,2,2,1,5,SomeWhat Loyal
16275,1,559.87,197,2,3,1,6,SomeWhat Loyal
16276,1,810.6000000000001,177,2,3,2,7,SomeWhat Loyal
16278,1,566.38,100,2,3,2,7,SomeWhat Loyal
16279,3,1509.58,21,4,4,4,12,Loyal
16281,1,2062.06,72,2,5,2,9,Loyal
16282,1,168.3,340,2,1,1,4,Others
16283,5,1570.81,6,4,4,5,13,Champion
16284,2,823.97,31,3,3,4,10,Loyal
16287,1,142.5,170,2,1,2,5,SomeWhat Loyal
16292,1,302.25,122,2,2,2,6,SomeWhat Loyal
16293,10,2248.9900000000002,22,5,5,4,14,Champion
16295,4,1328.55,10,4,4,5,13,Champion
16297,1,301.9,269,2,2,1,5,SomeWhat Loyal
16298,3,598.2,23,4,3,4,11,Loyal
16302,1,233.22,127,2,1,2,5,SomeWhat Loyal
16303,3,5360.63,26,4,5,4,13,Champion
16305,1,361.21999999999997,139,2,2,2,6,SomeWhat Loyal
16306,6,632.27,214,5,3,1,9,Loyal
16308,4,2560.0,38,4,5,3,12,Loyal
16309,2,706.57,106,3,3,2,8,SomeWhat Loyal
16311,2,616.26,18,3,3,4,10,Loyal
16313,2,274.15000000000003,3,3,2,5,10,Loyal
16315,1,226.37,331,2,1,1,4,Others
16316,8,2938.91,64,5,5,3,13,Champion
16317,3,1341.65,120,4,4,2,10,Loyal
16318,1,328.15,35,2,2,3,7,SomeWhat Loyal
16319,1,404.40000000000003,218,2,2,1,5,SomeWhat Loyal
16320,2,1038.46,172,3,4,2,9,Loyal
16321,5,373.65000000000003,72,4,2,2,8,SomeWhat Loyal
16322,2,326.75,1,3,2,5,10,Loyal
16323,1,207.50000000000003,196,2,1,1,4,Others
16324,3,428.68,128,4,2,2,8,SomeWhat Loyal
16325,3,594.24,47,4,3,3,10,Loyal
16326,14,3110.96,6,5,5,5,15,Champion
16327,6,3844.22,14,5,5,4,14,Champion
16330,3,251.91,18,4,2,4,10,Loyal
16332,7,1593.2,28,5,4,4,13,Champion
16333,22,26626.8,8,5,5,5,15,Champion
16337,1,151.05,37,2,1,3,6,SomeWhat Loyal
16338,1,214.79999999999998,157,2,1,2,5,SomeWhat Loyal
16339,1,109.95,284,2,1,1,4,Others
16340,1,549.07,107,2,3,2,7,SomeWhat Loyal
16341,4,1971.87,25,4,4,4,12,Loyal
16342,4,322.41,75,4,2,2,8,SomeWhat Loyal
16343,2,370.47999999999996,16,3,2,4,9,Loyal
16344,1,101.10000000000001,158,2,1,2,5,SomeWhat Loyal
16345,1,575.41,44,2,3,3,8,SomeWhat Loyal
16347,2,887.65,11,3,3,5,11,Loyal
16348,7,1469.45,32,5,4,4,13,Champion
16349,1,53.5,291,2,1,1,4,Others
16350,4,1116.47,21,4,4,4,12,Loyal
16351,1,153.9,333,2,1,1,4,Others
16352,2,494.44,18,3,3,4,10,Loyal
16353,23,6675.71,4,5,5,5,15,Champion
16354,2,395.8,63,3,2,3,8,SomeWhat Loyal
16356,3,211.77,198,4,1,1,6,SomeWhat Loyal
16357,3,658.88,33,4,3,3,10,Loyal
16358,4,2027.5,1,4,4,5,13,Champion
16359,9,1750.92,7,5,4,5,14,Champion
16360,6,3512.53,5,5,5,5,15,Champion
16361,4,896.66,10,4,3,5,12,Loyal
16362,5,734.77,32,4,3,4,11,Loyal
16363,1,109.36000000000001,53,2,1,3,6,SomeWhat Loyal
16364,2,707.04,12,3,3,5,11,Loyal
16365,9,1540.42,18,5,4,4,13,Champion
16366,1,327.3,19,2,2,4,8,SomeWhat Loyal
16367,2,804.49,37,3,3,3,9,Loyal
16368,2,497.43,2,3,3,5,11,Loyal
16369,3,1553.66,18,4,4,4,12,Loyal
16370,4,1320.56,82,4,4,2,10,Loyal
16372,2,367.93,33,3,2,3,8,SomeWhat Loyal
16374,2,473.03000000000003,66,3,2,3,8,SomeWhat Loyal
16376,2,987.01,9,3,4,5,12,Loyal
16377,1,676.2,267,2,3,1,6,SomeWhat Loyal
16378,3,362.95,247,4,2,1,7,SomeWhat Loyal
16379,4,2157.4,4,4,5,5,14,Champion
16380,1,1780.59,61,2,4,3,9,Loyal
16383,2,668.36,75,3,3,2,8,SomeWhat Loyal
16384,2,584.5,90,3,3,2,8,SomeWhat Loyal
16385,3,555.89,60,4,3,3,10,Loyal
16386,2,317.2,29,3,2,4,9,Loyal
16387,1,94.36,323,2,1,1,4,Others
16389,4,1382.07,53,4,4,3,11,Loyal
16392,1,221.19,270,2,1,1,4,Others
16393,13,3046.21,2,5,5,5,15,Champion
16394,5,1555.34,57,4,4,3,11,Loyal
16395,5,1486.9,61,4,4,3,11,Loyal
16398,2,1705.8,154,3,4,2,9,Loyal
16399,2,408.57,19,3,2,4,9,Loyal
16400,1,303.93,95,2,2,2,6,SomeWhat Loyal
16401,12,4098.32,1,5,5,5,15,Champion
16402,2,299.6,265,3,2,1,6,SomeWhat Loyal
16403,1,177.5,312,2,1,1,4,Others
16404,1,443.05,70,2,2,3,7,SomeWhat Loyal
16405,2,167.25,302,3,1,1,5,SomeWhat Loyal
16406,1,163.07,19,2,1,4,7,SomeWhat Loyal
16407,10,2126.93,13,5,5,5,15,Champion
16409,5,2028.88,36,4,4,3,11,Loyal
16411,2,214.65,19,3,1,4,8,SomeWhat Loyal
16412,1,151.83,54,2,1,3,6,SomeWhat Loyal
16413,1,262.2,57,2,2,3,7,SomeWhat Loyal
16414,2,126.25,22,3,1,4,8,SomeWhat Loyal
16415,1,210.35,44,2,1,3,6,SomeWhat Loyal
16416,3,1051.4,27,4,4,4,12,Loyal
16418,3,675.27,45,4,3,3,10,Loyal
16419,6,972.23,113,5,4,2,11,Loyal
16422,51,34684.4,17,5,5,4,14,Champion
16423,1,346.12,25,2,2,4,8,SomeWhat Loyal
16424,1,133.56,191,2,1,1,4,Others
16425,1,302.7,302,2,2,1,5,SomeWhat Loyal
16426,10,1908.25,2,5,4,5,14,Champion
16427,2,241.06,263,3,1,1,5,SomeWhat Loyal
16429,1,284.55,106,2,2,2,6,SomeWhat Loyal
16430,1,300.85,57,2,2,3,7,SomeWhat Loyal
16431,3,642.81,213,4,3,1,8,SomeWhat Loyal
16432,1,287.4,64,2,2,3,7,SomeWhat Loyal
16433,1,184.26,28,2,1,4,7,SomeWhat Loyal
16434,7,1522.25,29,5,4,4,13,Champion
16438,5,798.35,6,4,3,5,12,Loyal
16440,5,3640.67,8,4,5,5,14,Champion
16441,2,381.2,67,3,2,3,8,SomeWhat Loyal
16442,3,616.79,2,4,3,5,12,Loyal
16444,4,654.67,46,4,3,3,10,Loyal
16445,1,230.51,34,2,1,3,6,SomeWhat Loyal
16446,2,168472.5,1,3,5,5,13,Champion
16447,1,259.01,136,2,2,2,6,SomeWhat Loyal
16448,1,188.89000000000001,198,2,1,1,4,Others
16449,2,707.69,198,3,3,1,7,SomeWhat Loyal
16450,1,311.92,150,2,2,2,6,SomeWhat Loyal
16451,1,266.97,88,2,2,2,6,SomeWhat Loyal
16454,2,6.9,45,3,1,3,7,SomeWhat Loyal
16455,7,1841.18,64,5,4,3,12,Loyal
16456,5,2158.37,99,4,5,2,11,Loyal
16457,1,208.36,218,2,1,1,4,Others
16458,18,3482.7400000000002,3,5,5,5,15,Champion
16460,3,814.72,28,4,3,4,11,Loyal
16461,1,151.42,178,2,1,2,5,SomeWhat Loyal
16462,3,136.0,74,4,1,2,7,SomeWhat Loyal
16463,4,1422.4,21,4,4,4,12,Loyal
16464,3,1314.68,20,4,4,4,12,Loyal
16466,7,1603.46,34,5,4,3,12,Loyal
16468,1,74.9,74,2,1,2,5,SomeWhat Loyal
16469,4,650.43,24,4,3,4,11,Loyal
16470,4,762.39,52,4,3,3,10,Loyal
16471,1,223.95000000000002,275,2,1,1,4,Others
16473,3,316.11,165,4,2,2,8,SomeWhat Loyal
16474,7,1871.5,7,5,4,5,14,Champion
16475,4,544.3,88,4,3,2,9,Loyal
16477,7,2494.46,64,5,5,3,13,Champion
16478,3,331.0,25,4,2,4,10,Loyal
16479,2,300.83,10,3,2,5,10,Loyal
16480,1,769.29,76,2,3,2,7,SomeWhat Loyal
16482,1,220.62,16,2,1,4,7,SomeWhat Loyal
16483,1,139.35,192,2,1,1,4,Others
16484,2,404.3,174,3,2,2,7,SomeWhat Loyal
16485,1,363.65,77,2,2,2,6,SomeWhat Loyal
16488,3,498.8,33,4,3,3,10,Loyal
16491,1,731.5,47,2,3,3,8,SomeWhat Loyal
16493,4,1351.63,80,4,4,2,10,Loyal
16494,1,826.53,297,2,3,1,6,SomeWhat Loyal
16495,3,684.41,3,4,3,5,12,Loyal
16496,3,1599.52,9,4,4,5,13,Champion
16497,6,2965.69,50,5,5,3,13,Champion
16498,2,100.97,161,3,1,2,6,SomeWhat Loyal
16499,2,365.45,360,3,2,1,6,SomeWhat Loyal
16500,6,400.86,5,5,2,5,12,Loyal
16503,4,1431.93,107,4,4,2,10,Loyal
16504,1,484.38,25,2,2,4,8,SomeWhat Loyal
16505,1,777.6,32,2,3,4,9,Loyal
16506,2,90.30000000000001,20,3,1,4,8,SomeWhat Loyal
16509,1,363.7,297,2,2,1,5,SomeWhat Loyal
16510,1,248.1,372,2,1,1,4,Others
16511,3,950.26,22,4,4,4,12,Loyal
16513,4,874.59,5,4,3,5,12,Loyal
16515,5,1627.13,52,4,4,3,11,Loyal
16516,1,101.69999999999999,30,2,1,4,7,SomeWhat Loyal
16517,1,162.7,277,2,1,1,4,Others
16518,2,484.32,61,3,2,3,8,SomeWhat Loyal
16519,2,215.07999999999998,25,3,1,4,8,SomeWhat Loyal
16520,3,1046.57,186,4,4,1,9,Loyal
16523,21,9418.470000000001,2,5,5,5,15,Champion
16525,26,13027.45,2,5,5,5,15,Champion
16526,1,290.36,172,2,2,2,6,SomeWhat Loyal
16527,1,228.06,81,2,1,2,5,SomeWhat Loyal
16528,1,244.41,4,2,1,5,8,SomeWhat Loyal
16529,1,455.25,190,2,2,1,5,SomeWhat Loyal
16531,7,1244.59,22,5,4,4,13,Champion
16532,3,6748.8,18,4,5,4,13,Champion
16533,3,1095.56,19,4,4,4,12,Loyal
16535,1,593.75,5,2,3,5,10,Loyal
16536,1,548.97,110,2,3,2,7,SomeWhat Loyal
16539,4,1388.81,3,4,4,5,13,Champion
16542,1,119.62,54,2,1,3,6,SomeWhat Loyal
16545,1,339.3,165,2,2,2,6,SomeWhat Loyal
16546,2,787.15,291,3,3,1,7,SomeWhat Loyal
16549,10,4154.64,10,5,5,5,15,Champion
16550,5,2298.97,109,4,5,2,11,Loyal
16551,3,922.12,96,4,3,2,9,Loyal
16552,2,379.73,243,3,2,1,6,SomeWhat Loyal
16553,12,5719.82,163,5,5,2,12,Loyal
16554,3,837.1,42,4,3,3,10,Loyal
16555,2,285.89,35,3,2,3,8,SomeWhat Loyal
16556,7,3313.79,67,5,5,3,13,Champion
16557,2,281.85,24,3,2,4,9,Loyal
16558,20,8338.49,1,5,5,5,15,Champion
16560,2,841.41,27,3,3,4,10,Loyal
16561,2,511.12,6,3,3,5,11,Loyal
16563,1,1077.74,54,2,4,3,9,Loyal
16565,1,173.7,364,2,1,1,4,Others
16566,5,614.66,15,4,3,4,11,Loyal
16567,2,865.6,194,3,3,1,7,SomeWhat Loyal
16569,1,124.2,3,2,1,5,8,SomeWhat Loyal
16570,10,3738.4,15,5,5,4,14,Champion
16571,3,1421.69,27,4,4,4,12,Loyal
16572,3,1009.6,127,4,4,2,10,Loyal
16573,2,663.61,85,3,3,2,8,SomeWhat Loyal
16574,1,451.44,71,2,2,3,7,SomeWhat Loyal
16581,1,105.84,183,2,1,1,4,Others
16582,1,313.62,113,2,2,2,6,SomeWhat Loyal
16583,1,233.45,374,2,1,1,4,Others
16584,2,936.08,80,3,3,2,8,SomeWhat Loyal
16586,1,463.95,249,2,2,1,5,SomeWhat Loyal
16587,1,225.15,232,2,1,1,4,Others
16589,3,459.24,71,4,2,3,9,Loyal
16591,1,213.5,69,2,1,3,6,SomeWhat Loyal
16592,16,4113.68,4,5,5,5,15,Champion
16593,3,330.03,51,4,2,3,9,Loyal
16594,1,181.09,75,2,1,2,5,SomeWhat Loyal
16595,1,360.16,61,2,2,3,7,SomeWhat Loyal
16596,2,250.15,16,3,1,4,8,SomeWhat Loyal
16597,1,90.04,4,2,1,5,8,SomeWhat Loyal
16598,1,145.04999999999998,286,2,1,1,4,Others
16600,6,813.52,4,5,3,5,13,Champion
16601,1,244.79999999999998,41,2,1,3,6,SomeWhat Loyal
16602,1,528.08,36,2,3,3,8,SomeWhat Loyal
16603,2,482.47,75,3,2,2,7,SomeWhat Loyal
16607,14,3347.71,18,5,5,4,14,Champion
16609,7,5493.46,15,5,5,4,14,Champion
16610,1,75.66,219,2,1,1,4,Others
16611,1,129.49,186,2,1,1,4,Others
16612,4,1187.66,33,4,4,3,11,Loyal
16613,1,618.59,70,2,3,3,8,SomeWhat Loyal
16614,1,506.19,183,2,3,1,6,SomeWhat Loyal
16616,2,500.42,15,3,3,4,10,Loyal
16617,1,151.85,236,2,1,1,4,Others
16618,5,2647.59,31,4,5,4,13,Champion
16619,1,226.21,264,2,1,1,4,Others
16620,2,178.96,4,3,1,5,9,Loyal
16621,4,813.48,52,4,3,3,10,Loyal
16623,1,129.45,246,2,1,1,4,Others
16624,2,810.5699999999999,81,3,3,2,8,SomeWhat Loyal
16625,1,333.08,275,2,2,1,5,SomeWhat Loyal
16626,17,4413.1,1,5,5,5,15,Champion
16627,1,322.8,79,2,2,2,6,SomeWhat Loyal
16628,5,2188.05,30,4,5,4,13,Champion
16629,2,417.73,74,3,2,2,7,SomeWhat Loyal
16633,6,2883.1,17,5,5,4,14,Champion
16634,2,217.9,223,3,1,1,5,SomeWhat Loyal
16637,4,1154.47,32,4,4,4,12,Loyal
16638,10,1680.72,23,5,4,4,13,Champion
16639,3,1257.51,31,4,4,4,12,Loyal
16641,1,231.10000000000002,106,2,1,2,5,SomeWhat Loyal
16642,2,688.33,5,3,3,5,11,Loyal
16643,1,487.51,246,2,2,1,5,SomeWhat Loyal
16644,2,833.78,178,3,3,2,8,SomeWhat Loyal
16647,2,214.06,170,3,1,2,6,SomeWhat Loyal
16648,1,290.65999999999997,43,2,2,3,7,SomeWhat Loyal
16650,1,518.42,72,2,3,2,7,SomeWhat Loyal
16652,7,6773.97,59,5,5,3,13,Champion
16653,2,1212.66,16,3,4,4,11,Loyal
